ID,Model,ModelParameters,TransformationParameters,TransformationRuntime,FitRuntime,PredictRuntime,TotalRuntime,Ensemble,Exceptions,Runs,ValidationRound,smape,mae,rmse,containment,spl,contour,smape_weighted,mae_weighted,rmse_weighted,containment_weighted,spl_weighted,contour_weighted,Score,TotalRuntimeSeconds
995e472742be866e83a7fd5f7de5e1f3,Ensemble,"{""model_name"": ""Dist"", ""models"": {""b1f4f349a3174d027851224f796a3120"": {""Model"": ""GLS"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": null, \""fillna\"": \""fake date\"", \""transformation\"": \""QuantileTransformer\"", \""second_transformation\"": \""FixedRollingMean\"", \""transformation_param\"": \""10\"", \""detrend\"": null, \""third_transformation\"": \""RollingMean\"", \""transformation_param2\"": \""10\"", \""fourth_transformation\"": \""PCA\"", \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}}, ""dis_frac"": 0.2, ""FirstModel"": ""b1f4f349a3174d027851224f796a3120"", ""SecondModel"": ""b1f4f349a3174d027851224f796a3120""}",{},0 days 00:00:00.000000000,0 days 00:00:02.504635000,0 days 00:00:00.000000000,0 days 00:00:02.504635000,1,,1,0,81.1079009713044,3.3974947586826674,4.650639331027073,0.3025000000000001,1.3544325639168378,0.3833333333333334,81.1079009713044,3.397494758682669,4.650639331027072,0.3025,1.3544325639168375,0.3833333333333333,7.407946246821495,3.0
c965d7823d53e873b599a564c0afba99,Ensemble,"{""model_name"": ""Dist"", ""models"": {""b1f4f349a3174d027851224f796a3120"": {""Model"": ""GLS"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": null, \""fillna\"": \""fake date\"", \""transformation\"": \""QuantileTransformer\"", \""second_transformation\"": \""FixedRollingMean\"", \""transformation_param\"": \""10\"", \""detrend\"": null, \""third_transformation\"": \""RollingMean\"", \""transformation_param2\"": \""10\"", \""fourth_transformation\"": \""PCA\"", \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}}, ""dis_frac"": 0.5, ""FirstModel"": ""b1f4f349a3174d027851224f796a3120"", ""SecondModel"": ""b1f4f349a3174d027851224f796a3120""}",{},0 days 00:00:00.000000000,0 days 00:00:02.620358000,0 days 00:00:00.000000000,0 days 00:00:02.620358000,1,,1,0,81.1079009713044,3.3974947586826674,4.650639331027073,0.3025000000000001,1.3544325639168378,0.3833333333333334,81.1079009713044,3.397494758682669,4.650639331027072,0.3025,1.3544325639168375,0.3833333333333333,7.407946246821495,3.0
1c3dc38f2e69107a52510622b80fadab,Ensemble,"{""model_name"": ""best3horizontal"", ""models"": {""efdd69343ae27984096be094eb3e8dde"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Median\""}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}, ""0e2ea61b49da771ab699aee894d705ec"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Median\""}"", ""TransformationParameters"": ""{\""outlier_method\"": \""clip\"", \""outlier_threshold\"": 4, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": \""Detrend\"", \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}, ""b7a91a3a11398fabf34f5cb2fc6eb697"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""Mean\"", \""lag_1\"": 7, \""lag_2\"": \""None\""}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}}}",{},0 days 00:00:00.000000000,0 days 00:00:03.009987000,0 days 00:00:00.000000000,0 days 00:00:03.009987000,1,,1,0,112.61200197229996,3.145818204603825,3.985288675997234,0.5725000000000002,0.5657733514208898,0.5444444444444444,112.61200197230002,3.1458182046038248,3.9852886759972352,0.5725000000000001,0.5657733514208898,0.5444444444444444,8.3036514465758,4.0
43c4d201e0a86008f28055d5648ae172,AverageValueNaive,"{""method"": ""Mean""}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": 10}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"IndexError('index -1 is out of bounds for axis 0 with size 0',)",1,1,,,,,,,,,,,,,,1.0
de71964c6ce720b1107ff0bede6a7c72,AverageValueNaive,"{""method"": ""Median""}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": ""PowerTransformer"", ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"ValueError('Found array with 0 sample(s) (shape=(0, 100)) while a minimum of 1 is required.',)",1,1,,,,,,,,,,,,,,1.0
efdd69343ae27984096be094eb3e8dde,AverageValueNaive,"{""method"": ""Median""}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"IndexError('index -1 is out of bounds for axis 0 with size 0',)",1,1,,,,,,,,,,,,,,1.0
21f7e5c8ff02594aac72e2f09ab63e2b,Ensemble,"{""model_name"": ""Best3"", ""models"": {""b1f4f349a3174d027851224f796a3120"": {""Model"": ""GLS"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": null, \""fillna\"": \""fake date\"", \""transformation\"": \""QuantileTransformer\"", \""second_transformation\"": \""FixedRollingMean\"", \""transformation_param\"": \""10\"", \""detrend\"": null, \""third_transformation\"": \""RollingMean\"", \""transformation_param2\"": \""10\"", \""fourth_transformation\"": \""PCA\"", \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}, ""6aa6a9f3957ca760aece60a332fb6ac0"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""Mean\"", \""lag_1\"": 69, \""lag_2\"": 7}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": null, \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": \""SinTrend\"", \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}, ""43c4d201e0a86008f28055d5648ae172"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Mean\""}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": 10}""}}}",{},0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,"ValueError(""Invalid value for 'n_quantiles': 0. The number of quantiles must be at least one."",)",1,1,,,,,,,,,,,,,,1.0
c3629d0c31549db073f7b686bf2a29b6,SeasonalNaive,"{""method"": ""Median"", ""lag_1"": 12, ""lag_2"": 7}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": ""6ForecastLength""}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"IndexError('index -1 is out of bounds for axis 0 with size 0',)",1,1,,,,,,,,,,,,,,1.0
a1ea31ad73d22b975455e4a6cf8d3a80,Ensemble,"{""model_name"": ""Best3"", ""models"": {""43c4d201e0a86008f28055d5648ae172"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Mean\""}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": 10}""}, ""c3629d0c31549db073f7b686bf2a29b6"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""Median\"", \""lag_1\"": 12, \""lag_2\"": 7}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": \""6ForecastLength\""}""}, ""7bc4f87cc502a2a059774b1bf17ebc3c"": {""Model"": ""GLS"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""outlier_method\"": \""clip\"", \""outlier_threshold\"": 4, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": \""Linear\"", \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}}}",{},0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,"IndexError('index -1 is out of bounds for axis 0 with size 0',)",1,1,,,,,,,,,,,,,,1.0
6aa6a9f3957ca760aece60a332fb6ac0,SeasonalNaive,"{""method"": ""Mean"", ""lag_1"": 69, ""lag_2"": 7}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": null, ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": ""SinTrend"", ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"IndexError('index -1 is out of bounds for axis 0 with size 0',)",1,1,,,,,,,,,,,,,,1.0
7bc4f87cc502a2a059774b1bf17ebc3c,GLS,{},"{""outlier_method"": ""clip"", ""outlier_threshold"": 4, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": ""Linear"", ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"ValueError('Found array with 0 sample(s) (shape=(0, 1)) while a minimum of 1 is required.',)",1,1,,,,,,,,,,,,,,1.0
c11dc5d15ec0640186c808e008899fe2,GLS,{},"{""outlier_method"": ""remove"", ""outlier_threshold"": 3, ""outlier_position"": ""middle"", ""fillna"": ""median"", ""transformation"": ""QuantileTransformer"", ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": ""RobustScaler"", ""transformation_param2"": null, ""fourth_transformation"": ""PowerTransformer"", ""discretization"": ""upper"", ""n_bins"": 10, ""context_slicer"": ""6ForecastLength""}",0 days 00:00:01.135048000,0 days 00:00:00.000998000,0 days 00:00:02.425625000,0 days 00:00:03.561671000,0,,1,1,86.49224969638412,2.8143480335564606,3.5572916996314388,0.8164285714285713,0.7503005719062922,0.30814814814814806,83.8974822054926,2.729917592549768,3.450572948642495,0.8164285714285713,0.7277915547491035,0.3081481481481481,6.593836639705031,4.0
7e0b611fb414cfa10561af86378c08b5,AverageValueNaive,"{""method"": ""Mean""}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": ""QuantileTransformer"", ""second_transformation"": ""FixedRollingMean"", ""transformation_param"": ""10"", ""detrend"": null, ""third_transformation"": ""SeasonalDifferenceMean"", ""transformation_param2"": ""7"", ""fourth_transformation"": ""StandardScaler"", ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"ValueError(""Invalid value for 'n_quantiles': 0. The number of quantiles must be at least one."",)",1,1,,,,,,,,,,,,,,1.0
8ca39f77225156c8500750070369dc05,GLS,{},"{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": ""QuantileTransformer"", ""second_transformation"": ""FixedRollingMean"", ""transformation_param"": ""10"", ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": ""PCA"", ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"ValueError(""Invalid value for 'n_quantiles': 0. The number of quantiles must be at least one."",)",1,1,,,,,,,,,,,,,,1.0
43c4d201e0a86008f28055d5648ae172,AverageValueNaive,"{""method"": ""Mean""}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": 10}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"IndexError('index -1 is out of bounds for axis 0 with size 0',)",1,2,,,,,,,,,,,,,,1.0
de71964c6ce720b1107ff0bede6a7c72,AverageValueNaive,"{""method"": ""Median""}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": ""PowerTransformer"", ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"ValueError('Found array with 0 sample(s) (shape=(0, 100)) while a minimum of 1 is required.',)",1,2,,,,,,,,,,,,,,1.0
efdd69343ae27984096be094eb3e8dde,AverageValueNaive,"{""method"": ""Median""}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"IndexError('index -1 is out of bounds for axis 0 with size 0',)",1,2,,,,,,,,,,,,,,1.0
21f7e5c8ff02594aac72e2f09ab63e2b,Ensemble,"{""model_name"": ""Best3"", ""models"": {""b1f4f349a3174d027851224f796a3120"": {""Model"": ""GLS"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": null, \""fillna\"": \""fake date\"", \""transformation\"": \""QuantileTransformer\"", \""second_transformation\"": \""FixedRollingMean\"", \""transformation_param\"": \""10\"", \""detrend\"": null, \""third_transformation\"": \""RollingMean\"", \""transformation_param2\"": \""10\"", \""fourth_transformation\"": \""PCA\"", \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}, ""6aa6a9f3957ca760aece60a332fb6ac0"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""Mean\"", \""lag_1\"": 69, \""lag_2\"": 7}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": null, \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": \""SinTrend\"", \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}, ""43c4d201e0a86008f28055d5648ae172"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Mean\""}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": 10}""}}}",{},0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,"ValueError(""Invalid value for 'n_quantiles': 0. The number of quantiles must be at least one."",)",1,2,,,,,,,,,,,,,,1.0
c3629d0c31549db073f7b686bf2a29b6,SeasonalNaive,"{""method"": ""Median"", ""lag_1"": 12, ""lag_2"": 7}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": ""6ForecastLength""}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"IndexError('index -1 is out of bounds for axis 0 with size 0',)",1,2,,,,,,,,,,,,,,1.0
a1ea31ad73d22b975455e4a6cf8d3a80,Ensemble,"{""model_name"": ""Best3"", ""models"": {""43c4d201e0a86008f28055d5648ae172"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Mean\""}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": 10}""}, ""c3629d0c31549db073f7b686bf2a29b6"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""Median\"", \""lag_1\"": 12, \""lag_2\"": 7}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": \""6ForecastLength\""}""}, ""7bc4f87cc502a2a059774b1bf17ebc3c"": {""Model"": ""GLS"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""outlier_method\"": \""clip\"", \""outlier_threshold\"": 4, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": \""Linear\"", \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}}}",{},0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,"IndexError('index -1 is out of bounds for axis 0 with size 0',)",1,2,,,,,,,,,,,,,,1.0
6aa6a9f3957ca760aece60a332fb6ac0,SeasonalNaive,"{""method"": ""Mean"", ""lag_1"": 69, ""lag_2"": 7}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": null, ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": ""SinTrend"", ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"IndexError('index -1 is out of bounds for axis 0 with size 0',)",1,2,,,,,,,,,,,,,,1.0
7bc4f87cc502a2a059774b1bf17ebc3c,GLS,{},"{""outlier_method"": ""clip"", ""outlier_threshold"": 4, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": ""Linear"", ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"ValueError('Found array with 0 sample(s) (shape=(0, 1)) while a minimum of 1 is required.',)",1,2,,,,,,,,,,,,,,1.0
c11dc5d15ec0640186c808e008899fe2,GLS,{},"{""outlier_method"": ""remove"", ""outlier_threshold"": 3, ""outlier_position"": ""middle"", ""fillna"": ""median"", ""transformation"": ""QuantileTransformer"", ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": ""RobustScaler"", ""transformation_param2"": null, ""fourth_transformation"": ""PowerTransformer"", ""discretization"": ""upper"", ""n_bins"": 10, ""context_slicer"": ""6ForecastLength""}",0 days 00:00:00.887140000,0 days 00:00:00.000998000,0 days 00:00:02.027661000,0 days 00:00:02.915799000,0,,1,2,73.98591880478996,2.6008634222919937,3.2942614125829044,0.7853571428571429,0.6277709478697915,0.28481481481481474,67.32718611235885,2.3667857142857143,2.9977778854504424,0.7853571428571428,0.5712715625615105,0.2848148148148148,5.483094785614997,3.0
7e0b611fb414cfa10561af86378c08b5,AverageValueNaive,"{""method"": ""Mean""}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": ""QuantileTransformer"", ""second_transformation"": ""FixedRollingMean"", ""transformation_param"": ""10"", ""detrend"": null, ""third_transformation"": ""SeasonalDifferenceMean"", ""transformation_param2"": ""7"", ""fourth_transformation"": ""StandardScaler"", ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"ValueError(""Invalid value for 'n_quantiles': 0. The number of quantiles must be at least one."",)",1,2,,,,,,,,,,,,,,1.0
8ca39f77225156c8500750070369dc05,GLS,{},"{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": ""QuantileTransformer"", ""second_transformation"": ""FixedRollingMean"", ""transformation_param"": ""10"", ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": ""PCA"", ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0,"ValueError(""Invalid value for 'n_quantiles': 0. The number of quantiles must be at least one."",)",1,2,,,,,,,,,,,,,,1.0
